Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
20	317	2	dev=net(2)	InInterests	1.97157	0.123223	2	0.125
20	317	2	dev=net(2)	OutInterests	0	0	0	0
20	317	2	dev=net(2)	DropInterests	0	0	0	0
20	317	2	dev=net(2)	InNacks	0	0	0	0
20	317	2	dev=net(2)	OutNacks	0	0	0	0
20	317	2	dev=net(2)	DropNacks	0	0	0	0
20	317	2	dev=net(2)	InData	0	0	0	0
20	317	2	dev=net(2)	OutData	1.97157	2.10635	2	2.13672
20	317	2	dev=net(2)	DropData	0	0	0	0
20	317	2	dev=net(2)	InSatisfiedInterests	1.97157	0	2	0
20	317	2	dev=net(2)	InTimedOutInterests	0	0	0	0
20	317	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
20	317	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
20	317	4	dev=net(4)	InInterests	0	0	0	0
20	317	4	dev=net(4)	OutInterests	1.97157	0.123223	2	0.125
20	317	4	dev=net(4)	DropInterests	0	0	0	0
20	317	4	dev=net(4)	InNacks	0	0	0	0
20	317	4	dev=net(4)	OutNacks	0	0	0	0
20	317	4	dev=net(4)	DropNacks	0	0	0	0
20	317	4	dev=net(4)	InData	1.97157	2.10635	2	2.13672
20	317	4	dev=net(4)	OutData	0	0	0	0
20	317	4	dev=net(4)	DropData	0	0	0	0
20	317	4	dev=net(4)	InSatisfiedInterests	0	0	0	0
20	317	4	dev=net(4)	InTimedOutInterests	0	0	0	0
20	317	4	dev=net(4)	OutSatisfiedInterests	1.97157	0	2	0
20	317	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
20	317	-1	all	SatisfiedInterests	1.97157	0	2	0
20	317	-1	all	TimedOutInterests	0	0	0	0
20	318	3	dev=net(3)	InInterests	0.00921815	0.000576135	0	0
20	318	3	dev=net(3)	OutInterests	0	0	0	0
20	318	3	dev=net(3)	DropInterests	0	0	0	0
20	318	3	dev=net(3)	InNacks	0	0	0	0
20	318	3	dev=net(3)	OutNacks	0	0	0	0
20	318	3	dev=net(3)	DropNacks	0	0	0	0
20	318	3	dev=net(3)	InData	0	0	0	0
20	318	3	dev=net(3)	OutData	0.00921815	0.0098483	0	0
20	318	3	dev=net(3)	DropData	0	0	0	0
20	318	3	dev=net(3)	InSatisfiedInterests	0.00921815	0	0	0
20	318	3	dev=net(3)	InTimedOutInterests	0	0	0	0
20	318	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
20	318	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
20	318	4	dev=net(4)	InInterests	0	0	0	0
20	318	4	dev=net(4)	OutInterests	0.00921815	0.000576135	0	0
20	318	4	dev=net(4)	DropInterests	0	0	0	0
20	318	4	dev=net(4)	InNacks	0	0	0	0
20	318	4	dev=net(4)	OutNacks	0	0	0	0
20	318	4	dev=net(4)	DropNacks	0	0	0	0
20	318	4	dev=net(4)	InData	0.00921815	0.0098483	0	0
20	318	4	dev=net(4)	OutData	0	0	0	0
20	318	4	dev=net(4)	DropData	0	0	0	0
20	318	4	dev=net(4)	InSatisfiedInterests	0	0	0	0
20	318	4	dev=net(4)	InTimedOutInterests	0	0	0	0
20	318	4	dev=net(4)	OutSatisfiedInterests	0.00921815	0	0	0
20	318	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
20	318	-1	all	SatisfiedInterests	0.00921815	0	0	0
20	318	-1	all	TimedOutInterests	0	0	0	0
20	320	2	dev=net(2)	InInterests	0	0	0	0
20	320	2	dev=net(2)	OutInterests	0.00921815	0.000576135	0	0
20	320	2	dev=net(2)	DropInterests	0	0	0	0
20	320	2	dev=net(2)	InNacks	0	0	0	0
20	320	2	dev=net(2)	OutNacks	0	0	0	0
20	320	2	dev=net(2)	DropNacks	0	0	0	0
20	320	2	dev=net(2)	InData	0.00921815	0.0098483	0	0
20	320	2	dev=net(2)	OutData	0	0	0	0
20	320	2	dev=net(2)	DropData	0	0	0	0
20	320	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
20	320	2	dev=net(2)	InTimedOutInterests	0	0	0	0
20	320	2	dev=net(2)	OutSatisfiedInterests	0.00921815	0	0	0
20	320	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
20	320	3	dev=net(3)	InInterests	0.00921815	0.000576135	0	0
20	320	3	dev=net(3)	OutInterests	0	0	0	0
20	320	3	dev=net(3)	DropInterests	0	0	0	0
20	320	3	dev=net(3)	InNacks	0	0	0	0
20	320	3	dev=net(3)	OutNacks	0	0	0	0
20	320	3	dev=net(3)	DropNacks	0	0	0	0
20	320	3	dev=net(3)	InData	0	0	0	0
20	320	3	dev=net(3)	OutData	0.00921815	0.0098483	0	0
20	320	3	dev=net(3)	DropData	0	0	0	0
20	320	3	dev=net(3)	InSatisfiedInterests	0.00921815	0	0	0
20	320	3	dev=net(3)	InTimedOutInterests	0	0	0	0
20	320	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
20	320	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
20	320	-1	all	SatisfiedInterests	0.00921815	0	0	0
20	320	-1	all	TimedOutInterests	0	0	0	0
20	321	1	dev=net(1)	InInterests	0	0	0	0
20	321	1	dev=net(1)	OutInterests	1.97157	0.123223	2	0.125
20	321	1	dev=net(1)	DropInterests	0	0	0	0
20	321	1	dev=net(1)	InNacks	0	0	0	0
20	321	1	dev=net(1)	OutNacks	0	0	0	0
20	321	1	dev=net(1)	DropNacks	0	0	0	0
20	321	1	dev=net(1)	InData	1.97157	2.10635	2	2.13672
20	321	1	dev=net(1)	OutData	0	0	0	0
20	321	1	dev=net(1)	DropData	0	0	0	0
20	321	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
20	321	1	dev=net(1)	InTimedOutInterests	0	0	0	0
20	321	1	dev=net(1)	OutSatisfiedInterests	1.97157	0	2	0
20	321	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
20	321	6	dev=net(6)	InInterests	0.864062	0.0540039	1	0.0625
20	321	6	dev=net(6)	OutInterests	0	0	0	0
20	321	6	dev=net(6)	DropInterests	4.1943e-14	2.58048e-15	0	0
20	321	6	dev=net(6)	InNacks	0	0	0	0
20	321	6	dev=net(6)	OutNacks	0	0	0	0
20	321	6	dev=net(6)	DropNacks	0	0	0	0
20	321	6	dev=net(6)	InData	0	0	0	0
20	321	6	dev=net(6)	OutData	0.864062	0.923129	1	1.06836
20	321	6	dev=net(6)	DropData	0	0	0	0
20	321	6	dev=net(6)	InSatisfiedInterests	0.864062	0	1	0
20	321	6	dev=net(6)	InTimedOutInterests	0	0	0	0
20	321	6	dev=net(6)	OutSatisfiedInterests	0	0	0	0
20	321	6	dev=net(6)	OutTimedOutInterests	0	0	0	0
20	321	31	dev=net(31)	InInterests	1.97157	0.123223	2	0.125
20	321	31	dev=net(31)	OutInterests	0	0	0	0
20	321	31	dev=net(31)	DropInterests	4.1943e-14	2.58048e-15	0	0
20	321	31	dev=net(31)	InNacks	0	0	0	0
20	321	31	dev=net(31)	OutNacks	0	0	0	0
20	321	31	dev=net(31)	DropNacks	0	0	0	0
20	321	31	dev=net(31)	InData	0	0	0	0
20	321	31	dev=net(31)	OutData	1.97157	2.10635	2	2.13672
20	321	31	dev=net(31)	DropData	0	0	0	0
20	321	31	dev=net(31)	InSatisfiedInterests	1.97157	0	2	0
20	321	31	dev=net(31)	InTimedOutInterests	0	0	0	0
20	321	31	dev=net(31)	OutSatisfiedInterests	0	0	0	0
20	321	31	dev=net(31)	OutTimedOutInterests	0	0	0	0
20	321	44	dev=local(44)	InInterests	0.864023	0	1	0
20	321	44	dev=local(44)	OutInterests	0	0	0	0
20	321	44	dev=local(44)	DropInterests	0	0	0	0
20	321	44	dev=local(44)	InNacks	0	0	0	0
20	321	44	dev=local(44)	OutNacks	0	0	0	0
20	321	44	dev=local(44)	DropNacks	0	0	0	0
20	321	44	dev=local(44)	InData	0	0	0	0
20	321	44	dev=local(44)	OutData	0.864023	1.16503e-12	1	0
20	321	44	dev=local(44)	DropData	0	0	0	0
20	321	44	dev=local(44)	InSatisfiedInterests	0.864023	0	1	0
20	321	44	dev=local(44)	InTimedOutInterests	0	0	0	0
20	321	44	dev=local(44)	OutSatisfiedInterests	0	0	0	0
20	321	44	dev=local(44)	OutTimedOutInterests	0	0	0	0
20	321	-1	all	SatisfiedInterests	3.69966	0	4	0
20	321	-1	all	TimedOutInterests	0	0	0	0
20	324	1	dev=net(1)	InInterests	0	0	0	0
20	324	1	dev=net(1)	OutInterests	0.00921815	0.000576135	0	0
20	324	1	dev=net(1)	DropInterests	0	0	0	0
20	324	1	dev=net(1)	InNacks	0	0	0	0
20	324	1	dev=net(1)	OutNacks	0	0	0	0
20	324	1	dev=net(1)	DropNacks	0	0	0	0
20	324	1	dev=net(1)	InData	0.00921815	0.0098483	0	0
20	324	1	dev=net(1)	OutData	0	0	0	0
20	324	1	dev=net(1)	DropData	0	0	0	0
20	324	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
20	324	1	dev=net(1)	InTimedOutInterests	0	0	0	0
20	324	1	dev=net(1)	OutSatisfiedInterests	0.00921815	0	0	0
20	324	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
20	324	16	dev=net(16)	InInterests	0.19226	0.0120162	0	0
20	324	16	dev=net(16)	OutInterests	0	0	0	0
20	324	16	dev=net(16)	DropInterests	0	0	0	0
20	324	16	dev=net(16)	InNacks	0	0	0	0
20	324	16	dev=net(16)	OutNacks	0	0	0	0
20	324	16	dev=net(16)	DropNacks	0	0	0	0
20	324	16	dev=net(16)	InData	0	0	0	0
20	324	16	dev=net(16)	OutData	0.19226	0.205403	0	0
20	324	16	dev=net(16)	DropData	0	0	0	0
20	324	16	dev=net(16)	InSatisfiedInterests	0.19226	0	0	0
20	324	16	dev=net(16)	InTimedOutInterests	0	0	0	0
20	324	16	dev=net(16)	OutSatisfiedInterests	0	0	0	0
20	324	16	dev=net(16)	OutTimedOutInterests	0	0	0	0
20	324	29	dev=net(29)	InInterests	0.200459	0.0125287	0	0
20	324	29	dev=net(29)	OutInterests	0	0	0	0
20	324	29	dev=net(29)	DropInterests	4.1943e-14	2.58048e-15	0	0
20	324	29	dev=net(29)	InNacks	0	0	0	0
20	324	29	dev=net(29)	OutNacks	0	0	0	0
20	324	29	dev=net(29)	DropNacks	0	0	0	0
20	324	29	dev=net(29)	InData	0	0	0	0
20	324	29	dev=net(29)	OutData	0.200459	0.214162	0	0
20	324	29	dev=net(29)	DropData	0	0	0	0
20	324	29	dev=net(29)	InSatisfiedInterests	0.200459	0	0	0
20	324	29	dev=net(29)	InTimedOutInterests	0	0	0	0
20	324	29	dev=net(29)	OutSatisfiedInterests	0	0	0	0
20	324	29	dev=net(29)	OutTimedOutInterests	0	0	0	0
20	324	32	dev=net(32)	InInterests	0.00926731	0.000579207	0	0
20	324	32	dev=net(32)	OutInterests	0	0	0	0
20	324	32	dev=net(32)	DropInterests	4.1943e-14	2.58048e-15	0	0
20	324	32	dev=net(32)	InNacks	0	0	0	0
20	324	32	dev=net(32)	OutNacks	0	0	0	0
20	324	32	dev=net(32)	DropNacks	0	0	0	0
20	324	32	dev=net(32)	InData	0	0	0	0
20	324	32	dev=net(32)	OutData	0.00926731	0.00990081	0	0
20	324	32	dev=net(32)	DropData	0	0	0	0
20	324	32	dev=net(32)	InSatisfiedInterests	0.00926731	0	0	0
20	324	32	dev=net(32)	InTimedOutInterests	0	0	0	0
20	324	32	dev=net(32)	OutSatisfiedInterests	0	0	0	0
20	324	32	dev=net(32)	OutTimedOutInterests	0	0	0	0
20	324	-1	all	SatisfiedInterests	0.401986	0	0	0
20	324	-1	all	TimedOutInterests	0	0	0	0
20	330	1	dev=net(1)	InInterests	0	0	0	0
20	330	1	dev=net(1)	OutInterests	0.864062	0.0540039	1	0.0625
20	330	1	dev=net(1)	DropInterests	0	0	0	0
20	330	1	dev=net(1)	InNacks	0	0	0	0
20	330	1	dev=net(1)	OutNacks	0	0	0	0
20	330	1	dev=net(1)	DropNacks	0	0	0	0
20	330	1	dev=net(1)	InData	0.864062	0.923129	1	1.06836
20	330	1	dev=net(1)	OutData	0	0	0	0
20	330	1	dev=net(1)	DropData	0	0	0	0
20	330	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
20	330	1	dev=net(1)	InTimedOutInterests	0	0	0	0
20	330	1	dev=net(1)	OutSatisfiedInterests	0.864062	0	1	0
20	330	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
20	330	2	dev=local(2)	InInterests	0.864062	0	1	0
20	330	2	dev=local(2)	OutInterests	0	0	0	0
20	330	2	dev=local(2)	DropInterests	0	0	0	0
20	330	2	dev=local(2)	InNacks	0	0	0	0
20	330	2	dev=local(2)	OutNacks	0	0	0	0
20	330	2	dev=local(2)	DropNacks	0	0	0	0
20	330	2	dev=local(2)	InData	0	0	0	0
20	330	2	dev=local(2)	OutData	0.864062	0.923129	1	1.06836
20	330	2	dev=local(2)	DropData	0	0	0	0
20	330	2	dev=local(2)	InSatisfiedInterests	0.864062	0	1	0
20	330	2	dev=local(2)	InTimedOutInterests	0	0	0	0
20	330	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
20	330	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
20	330	-1	all	SatisfiedInterests	0.864062	0	1	0
20	330	-1	all	TimedOutInterests	0	0	0	0
20	355	1	dev=net(1)	InInterests	0	0	0	0
20	355	1	dev=net(1)	OutInterests	1.97157	0.123223	2	0.125
20	355	1	dev=net(1)	DropInterests	0	0	0	0
20	355	1	dev=net(1)	InNacks	0	0	0	0
20	355	1	dev=net(1)	OutNacks	0	0	0	0
20	355	1	dev=net(1)	DropNacks	0	0	0	0
20	355	1	dev=net(1)	InData	1.97157	2.10635	2	2.13672
20	355	1	dev=net(1)	OutData	0	0	0	0
20	355	1	dev=net(1)	DropData	0	0	0	0
20	355	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
20	355	1	dev=net(1)	InTimedOutInterests	0	0	0	0
20	355	1	dev=net(1)	OutSatisfiedInterests	1.97157	0	2	0
20	355	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
20	355	2	dev=local(2)	InInterests	1.97157	0	2	0
20	355	2	dev=local(2)	OutInterests	0	0	0	0
20	355	2	dev=local(2)	DropInterests	0	0	0	0
20	355	2	dev=local(2)	InNacks	0	0	0	0
20	355	2	dev=local(2)	OutNacks	0	0	0	0
20	355	2	dev=local(2)	DropNacks	0	0	0	0
20	355	2	dev=local(2)	InData	0	0	0	0
20	355	2	dev=local(2)	OutData	1.97157	2.10635	2	2.13672
20	355	2	dev=local(2)	DropData	0	0	0	0
20	355	2	dev=local(2)	InSatisfiedInterests	1.97157	0	2	0
20	355	2	dev=local(2)	InTimedOutInterests	0	0	0	0
20	355	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
20	355	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
20	355	-1	all	SatisfiedInterests	1.97157	0	2	0
20	355	-1	all	TimedOutInterests	0	0	0	0
20	466	1	dev=net(1)	InInterests	0	0	0	0
20	466	1	dev=net(1)	OutInterests	0.19226	0.0120162	0	0
20	466	1	dev=net(1)	DropInterests	0	0	0	0
20	466	1	dev=net(1)	InNacks	0	0	0	0
20	466	1	dev=net(1)	OutNacks	0	0	0	0
20	466	1	dev=net(1)	DropNacks	0	0	0	0
20	466	1	dev=net(1)	InData	0.193284	0.206497	0	0
20	466	1	dev=net(1)	OutData	0	0	0	0
20	466	1	dev=net(1)	DropData	0	0	0	0
20	466	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
20	466	1	dev=net(1)	InTimedOutInterests	0	0	0	0
20	466	1	dev=net(1)	OutSatisfiedInterests	0.193284	0	0	0
20	466	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
20	466	2	dev=local(2)	InInterests	0.19226	0	0	0
20	466	2	dev=local(2)	OutInterests	0	0	0	0
20	466	2	dev=local(2)	DropInterests	0	0	0	0
20	466	2	dev=local(2)	InNacks	0	0	0	0
20	466	2	dev=local(2)	OutNacks	0	0	0	0
20	466	2	dev=local(2)	DropNacks	0	0	0	0
20	466	2	dev=local(2)	InData	0	0	0	0
20	466	2	dev=local(2)	OutData	0.193284	0.206497	0	0
20	466	2	dev=local(2)	DropData	0	0	0	0
20	466	2	dev=local(2)	InSatisfiedInterests	0.193284	0	0	0
20	466	2	dev=local(2)	InTimedOutInterests	0	0	0	0
20	466	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
20	466	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
20	466	-1	all	SatisfiedInterests	0.193284	0	0	0
20	466	-1	all	TimedOutInterests	0	0	0	0
20	479	1	dev=net(1)	InInterests	0	0	0	0
20	479	1	dev=net(1)	OutInterests	0.200459	0.0125287	0	0
20	479	1	dev=net(1)	DropInterests	0	0	0	0
20	479	1	dev=net(1)	InNacks	0	0	0	0
20	479	1	dev=net(1)	OutNacks	0	0	0	0
20	479	1	dev=net(1)	DropNacks	0	0	0	0
20	479	1	dev=net(1)	InData	0.200459	0.214162	0	0
20	479	1	dev=net(1)	OutData	0	0	0	0
20	479	1	dev=net(1)	DropData	0	0	0	0
20	479	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
20	479	1	dev=net(1)	InTimedOutInterests	0	0	0	0
20	479	1	dev=net(1)	OutSatisfiedInterests	0.200459	0	0	0
20	479	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
20	479	2	dev=local(2)	InInterests	0.200459	0	0	0
20	479	2	dev=local(2)	OutInterests	0	0	0	0
20	479	2	dev=local(2)	DropInterests	0	0	0	0
20	479	2	dev=local(2)	InNacks	0	0	0	0
20	479	2	dev=local(2)	OutNacks	0	0	0	0
20	479	2	dev=local(2)	DropNacks	0	0	0	0
20	479	2	dev=local(2)	InData	0	0	0	0
20	479	2	dev=local(2)	OutData	0.200459	0.214162	0	0
20	479	2	dev=local(2)	DropData	0	0	0	0
20	479	2	dev=local(2)	InSatisfiedInterests	0.200459	0	0	0
20	479	2	dev=local(2)	InTimedOutInterests	0	0	0	0
20	479	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
20	479	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
20	479	-1	all	SatisfiedInterests	0.200459	0	0	0
20	479	-1	all	TimedOutInterests	0	0	0	0
20	482	1	dev=net(1)	InInterests	0	0	0	0
20	482	1	dev=net(1)	OutInterests	0.00926731	0.000579207	0	0
20	482	1	dev=net(1)	DropInterests	0	0	0	0
20	482	1	dev=net(1)	InNacks	0	0	0	0
20	482	1	dev=net(1)	OutNacks	0	0	0	0
20	482	1	dev=net(1)	DropNacks	0	0	0	0
20	482	1	dev=net(1)	InData	0.00926731	0.00990081	0	0
20	482	1	dev=net(1)	OutData	0	0	0	0
20	482	1	dev=net(1)	DropData	0	0	0	0
20	482	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
20	482	1	dev=net(1)	InTimedOutInterests	0	0	0	0
20	482	1	dev=net(1)	OutSatisfiedInterests	0.00926731	0	0	0
20	482	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
20	482	2	dev=local(2)	InInterests	0.00926731	0	0	0
20	482	2	dev=local(2)	OutInterests	0	0	0	0
20	482	2	dev=local(2)	DropInterests	0	0	0	0
20	482	2	dev=local(2)	InNacks	0	0	0	0
20	482	2	dev=local(2)	OutNacks	0	0	0	0
20	482	2	dev=local(2)	DropNacks	0	0	0	0
20	482	2	dev=local(2)	InData	0	0	0	0
20	482	2	dev=local(2)	OutData	0.00926731	0.00990081	0	0
20	482	2	dev=local(2)	DropData	0	0	0	0
20	482	2	dev=local(2)	InSatisfiedInterests	0.00926731	0	0	0
20	482	2	dev=local(2)	InTimedOutInterests	0	0	0	0
20	482	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
20	482	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
20	482	-1	all	SatisfiedInterests	0.00926731	0	0	0
20	482	-1	all	TimedOutInterests	0	0	0	0
20	537	5	dev=net(5)	InInterests	0.00921815	0.000576135	0	0
20	537	5	dev=net(5)	OutInterests	0	0	0	0
20	537	5	dev=net(5)	DropInterests	4.1943e-14	2.58048e-15	0	0
20	537	5	dev=net(5)	InNacks	0	0	0	0
20	537	5	dev=net(5)	OutNacks	0	0	0	0
20	537	5	dev=net(5)	DropNacks	0	0	0	0
20	537	5	dev=net(5)	InData	0	0	0	0
20	537	5	dev=net(5)	OutData	0.00921815	0.0098483	0	0
20	537	5	dev=net(5)	DropData	0	0	0	0
20	537	5	dev=net(5)	InSatisfiedInterests	0.00921815	0	0	0
20	537	5	dev=net(5)	InTimedOutInterests	0	0	0	0
20	537	5	dev=net(5)	OutSatisfiedInterests	0	0	0	0
20	537	5	dev=net(5)	OutTimedOutInterests	0	0	0	0
20	537	3	dev=net(3)	InInterests	0	0	0	0
20	537	3	dev=net(3)	OutInterests	1.97157	0.123223	2	0.125
20	537	3	dev=net(3)	DropInterests	0	0	0	0
20	537	3	dev=net(3)	InNacks	0	0	0	0
20	537	3	dev=net(3)	OutNacks	0	0	0	0
20	537	3	dev=net(3)	DropNacks	0	0	0	0
20	537	3	dev=net(3)	InData	1.97157	2.10635	2	2.13672
20	537	3	dev=net(3)	OutData	0	0	0	0
20	537	3	dev=net(3)	DropData	0	0	0	0
20	537	3	dev=net(3)	InSatisfiedInterests	0	0	0	0
20	537	3	dev=net(3)	InTimedOutInterests	0	0	0	0
20	537	3	dev=net(3)	OutSatisfiedInterests	1.97157	0	2	0
20	537	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
20	537	4	dev=net(4)	InInterests	1.97157	0.123223	2	0.125
20	537	4	dev=net(4)	OutInterests	0	0	0	0
20	537	4	dev=net(4)	DropInterests	0	0	0	0
20	537	4	dev=net(4)	InNacks	0	0	0	0
20	537	4	dev=net(4)	OutNacks	0	0	0	0
20	537	4	dev=net(4)	DropNacks	0	0	0	0
20	537	4	dev=net(4)	InData	0	0	0	0
20	537	4	dev=net(4)	OutData	1.97157	2.10635	2	2.13672
20	537	4	dev=net(4)	DropData	0	0	0	0
20	537	4	dev=net(4)	InSatisfiedInterests	1.97157	0	2	0
20	537	4	dev=net(4)	InTimedOutInterests	0	0	0	0
20	537	4	dev=net(4)	OutSatisfiedInterests	0	0	0	0
20	537	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
20	537	-1	all	SatisfiedInterests	1.98079	0	2	0
20	537	-1	all	TimedOutInterests	0	0	0	0
21	9	1	dev=net(1)	InInterests	1.99431	0.124645	2	0.125
21	9	1	dev=net(1)	OutInterests	0	0	0	0
21	9	1	dev=net(1)	DropInterests	0	0	0	0
21	9	1	dev=net(1)	InNacks	0	0	0	0
21	9	1	dev=net(1)	OutNacks	0	0	0	0
21	9	1	dev=net(1)	DropNacks	0	0	0	0
21	9	1	dev=net(1)	InData	0	0	0	0
21	9	1	dev=net(1)	OutData	1.99431	2.13064	2	2.13672
21	9	1	dev=net(1)	DropData	0	0	0	0
21	9	1	dev=net(1)	InSatisfiedInterests	1.99431	0	2	0
21	9	1	dev=net(1)	InTimedOutInterests	0	0	0	0
21	9	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
21	9	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
21	9	2	dev=net(2)	InInterests	0	0	0	0
21	9	2	dev=net(2)	OutInterests	1.99431	0.124645	2	0.125
21	9	2	dev=net(2)	DropInterests	0	0	0	0
21	9	2	dev=net(2)	InNacks	0	0	0	0
21	9	2	dev=net(2)	OutNacks	0	0	0	0
21	9	2	dev=net(2)	DropNacks	0	0	0	0
21	9	2	dev=net(2)	InData	1.99431	2.13064	2	2.13672
21	9	2	dev=net(2)	OutData	0	0	0	0
21	9	2	dev=net(2)	DropData	0	0	0	0
21	9	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
21	9	2	dev=net(2)	InTimedOutInterests	0	0	0	0
21	9	2	dev=net(2)	OutSatisfiedInterests	1.99431	0	2	0
21	9	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
21	9	-1	all	SatisfiedInterests	1.99431	0	2	0
21	9	-1	all	TimedOutInterests	0	0	0	0
21	10	1	dev=net(1)	InInterests	0	0	0	0
21	10	1	dev=net(1)	OutInterests	1.99431	0.124645	2	0.125
21	10	1	dev=net(1)	DropInterests	0	0	0	0
21	10	1	dev=net(1)	InNacks	0	0	0	0
21	10	1	dev=net(1)	OutNacks	0	0	0	0
21	10	1	dev=net(1)	DropNacks	0	0	0	0
21	10	1	dev=net(1)	InData	1.99431	2.13064	2	2.13672
21	10	1	dev=net(1)	OutData	0	0	0	0
21	10	1	dev=net(1)	DropData	0	0	0	0
21	10	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
21	10	1	dev=net(1)	InTimedOutInterests	0	0	0	0
21	10	1	dev=net(1)	OutSatisfiedInterests	1.99431	0	2	0
21	10	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
21	10	3	dev=net(3)	InInterests	1.99431	0.124645	2	0.125
21	10	3	dev=net(3)	OutInterests	0	0	0	0
21	10	3	dev=net(3)	DropInterests	0	0	0	0
21	10	3	dev=net(3)	InNacks	0	0	0	0
21	10	3	dev=net(3)	OutNacks	0	0	0	0
21	10	3	dev=net(3)	DropNacks	0	0	0	0
21	10	3	dev=net(3)	InData	0	0	0	0
21	10	3	dev=net(3)	OutData	1.99431	2.13064	2	2.13672
21	10	3	dev=net(3)	DropData	0	0	0	0
21	10	3	dev=net(3)	InSatisfiedInterests	1.99431	0	2	0
21	10	3	dev=net(3)	InTimedOutInterests	0	0	0	0
21	10	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
21	10	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
21	10	-1	all	SatisfiedInterests	1.99431	0	2	0
21	10	-1	all	TimedOutInterests	0	0	0	0
21	11	1	dev=net(1)	InInterests	1.99431	0.124645	2	0.125
21	11	1	dev=net(1)	OutInterests	0	0	0	0
21	11	1	dev=net(1)	DropInterests	0	0	0	0
21	11	1	dev=net(1)	InNacks	0	0	0	0
21	11	1	dev=net(1)	OutNacks	0	0	0	0
21	11	1	dev=net(1)	DropNacks	0	0	0	0
21	11	1	dev=net(1)	InData	0	0	0	0
21	11	1	dev=net(1)	OutData	1.99431	2.13064	2	2.13672
21	11	1	dev=net(1)	DropData	0	0	0	0
21	11	1	dev=net(1)	InSatisfiedInterests	1.99431	0	2	0
21	11	1	dev=net(1)	InTimedOutInterests	0	0	0	0
21	11	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
21	11	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
21	11	2	dev=net(2)	InInterests	0.328522	0.0205326	0	0
21	11	2	dev=net(2)	OutInterests	0	0	0	0
21	11	2	dev=net(2)	DropInterests	2.09715e-13	1.31072e-14	0	0
21	11	2	dev=net(2)	InNacks	0	0	0	0
21	11	2	dev=net(2)	OutNacks	0	0	0	0
21	11	2	dev=net(2)	DropNacks	0	0	0	0
21	11	2	dev=net(2)	InData	0	0	0	0
21	11	2	dev=net(2)	OutData	0.328522	0.35098	0	0
21	11	2	dev=net(2)	DropData	0	0	0	0
21	11	2	dev=net(2)	InSatisfiedInterests	0.328522	0	0	0
21	11	2	dev=net(2)	InTimedOutInterests	0	0	0	0
21	11	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
21	11	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
21	11	3	dev=net(3)	InInterests	0.104194	0.00651213	0	0
21	11	3	dev=net(3)	OutInterests	0	0	0	0
21	11	3	dev=net(3)	DropInterests	8.38861e-15	5.16096e-16	0	0
21	11	3	dev=net(3)	InNacks	0	0	0	0
21	11	3	dev=net(3)	OutNacks	0	0	0	0
